4,3,2,1,4,6,2,7.67,2,11814
2,3,1,1,3,6,2,10.08,2,11900
6,3,2,1,5,6,2,12.58,2,12308
6,3,4,1,5,6,2,4.42,2,12570
6,3,2,1,2,6,2,23.17,2,12570
6,3,1,1,3,6,2,7.0,2,12623
6,3,3,1,5,6,2,8.25,2,12623
6,3,1,1,5,6,2,15.5,2,12623
2,3,1,1,3,6,2,7.25,2,12298
4,3,5,1,2,6,2,10.17,2,12302
2,3,5,1,5,6,2,23.5,2,12465
6,3,3,1,2,6,2,18.0,2,12990
2,3,2,1,6,6,2,13.25,2,12675
5,3,3,1,4,6,2,25.75,2,12850
2,3,5,1,2,6,2,11.42,2,12990
2,3,2,1,5,6,2,11.5,2,12990
2,3,5,1,3,6,2,16.17,2,12990
2,3,4,1,3,6,2,19.5,2,12990
2,3,2,1,2,6,2,21.42,2,12990
3,3,1,1,5,6,2,14.25,2,13069
3,3,1,1,3,6,2,7.75,2,13321
6,3,4,1,5,6,2,5.33,2,13673
6,3,3,1,3,6,2,21.08,2,13830
6,3,4,1,5,6,2,5.75,2,14093
6,3,2,1,5,6,2,12.17,2,14093
6,3,2,1,5,6,2,13.75,2,14093
2,3,4,1,2,6,2,15.83,2,13830
3,3,1,1,4,6,2,11.75,2,14129
6,3,2,1,5,6,2,11.17,2,14513
6,3,2,1,5,6,2,12.75,2,14513
2,3,2,1,4,6,2,5.67,2,14250
3,3,4,1,2,6,2,15.17,2,14409
3,3,4,1,5,6,2,4.75,2,14487
6,3,3,1,5,6,2,6.0,2,14933
6,3,3,1,5,6,2,7.58,2,14933
6,3,3,1,5,6,2,7.92,2,15038
6,3,4,1,2,6,2,15.58,2,15353
6,3,4,1,2,6,2,17.83,2,15353
6,3,4,1,2,6,2,19.33,2,15353
6,3,4,1,5,6,2,26.0,2,15353
6,3,4,1,5,6,2,28.25,2,15353
3,3,2,1,4,6,2,7.08,2,15117
2,3,1,1,2,6,2,26.0,2,15195
4,3,1,1,3,6,2,5.08,2,15232
2,3,4,1,5,6,2,6.25,2,15510
4,3,2,1,3,6,2,4.17,2,15720
5,3,1,1,2,6,2,4.25,2,15720
4,3,3,1,5,6,2,10.33,2,15720
2,3,1,1,5,6,2,13.25,2,16035
6,3,3,1,5,6,2,9.08,2,16560
6,3,1,1,5,6,2,15.42,2,16560
3,3,1,1,3,6,2,8.0,2,16823
6,3,4,1,5,6,2,24.42,2,17348
6,3,4,1,5,6,2,26.67,2,17348
3,3,3,1,5,6,2,9.25,2,17136
2,3,5,1,5,6,2,23.83,2,18135
2,3,4,1,5,6,2,27.17,2,18135
6,3,3,1,4,6,2,5.0,2,19343
6,3,3,1,3,6,2,26.67,2,19553
6,3,1,1,3,6,2,6.5,2,19815
2,3,2,1,3,6,2,4.83,2,20445
2,3,3,1,3,6,2,25.83,2,21180
2,3,3,1,5,6,2,8.92,2,22335
3,3,2,1,4,6,2,7.5,2,23281
3,3,2,1,4,6,2,8.83,2,23281
6,3,2,1,3,6,2,27.58,2,24488
2,3,1,1,3,6,2,8.0,2,24855
6,3,3,1,5,6,2,28.42,2,25905
6,3,1,1,5,6,2,13.83,2,29160
2,3,2,1,4,6,2,6.42,2,29580
5,3,1,0,2,6,2,2.25,3,5953
5,3,1,0,2,6,2,2.33,3,5953
5,3,4,0,5,6,2,2.33,3,5953
6,3,2,0,2,6,2,2.08,3,5955
6,3,2,0,3,6,2,2.25,3,5955
6,3,2,0,2,6,2,2.33,3,5955
3,3,1,0,2,6,2,2.17,3,5954
3,3,4,0,5,6,2,2.25,3,5954
3,3,2,0,3,6,2,2.33,3,5954
3,3,4,0,5,6,2,2.33,3,5954
4,3,1,0,2,6,2,2.17,3,5955
4,3,2,0,3,6,2,2.25,3,5955
4,3,2,0,2,6,2,2.33,3,5955
4,3,2,0,2,6,2,2.5,3,5955
1,3,1,0,1,6,2,2.17,3,5956
2,3,1,0,2,6,2,2.08,3,5955
2,3,1,0,2,6,2,2.17,3,5955
2,3,4,0,5,6,2,2.17,3,5955
2,3,4,0,5,6,2,2.25,3,5955
3,3,4,1,1,6,2,12.33,3,5954
3,3,1,1,5,6,2,15.75,3,5954
2,3,4,1,5,6,2,3.75,3,5955
6,3,4,0,5,6,2,2.17,3,6375
5,3,4,0,5,6,2,2.17,3,6060
5,3,4,1,1,6,2,13.25,3,6270
6,3,4,0,5,6,2,2.25,3,6690
3,3,3,0,4,6,2,2.25,3,6532
3,3,5,0,5,6,2,2.25,3,6532
6,3,2,0,3,6,2,2.33,3,7005
2,3,4,0,4,6,2,2.0,3,6795
3,3,3,0,4,6,2,2.25,3,7110
4,3,1,1,4,6,2,10.25,3,7420
4,3,2,1,3,6,2,5.0,3,7583
4,3,2,0,3,6,2,2.17,3,7845
4,3,4,0,5,6,2,2.17,3,8055
4,3,4,0,4,6,2,2.17,3,8370
4,3,3,0,4,6,2,2.25,3,8370
6,3,3,0,4,6,2,2.17,3,9525
6,3,3,1,3,6,2,25.58,3,9988
1,3,4,1,1,6,2,12.25,3,9840
2,3,3,1,3,6,2,24.58,3,9988
4,3,3,1,4,6,2,6.0,3,10523
6,3,1,1,5,6,2,15.5,3,11048
5,3,4,1,2,6,2,15.25,3,10759
2,3,4,1,5,6,2,24.75,3,10785
3,3,1,1,5,6,2,14.25,3,10863
4,3,5,1,2,6,2,10.42,3,10943
6,3,5,1,3,6,2,17.92,3,11415
6,3,4,1,3,6,2,20.83,3,11415
6,3,5,1,5,6,2,26.42,3,11415
4,3,4,1,5,6,2,4.42,3,11326
4,3,3,1,5,6,2,8.33,3,11326
2,3,4,1,3,6,2,20.83,3,11468
6,3,2,1,5,6,2,12.58,3,12098
6,3,2,1,2,6,2,24.17,3,12150
5,3,4,1,5,6,2,4.5,3,11809
4,3,3,1,4,6,2,3.83,3,11814
4,3,2,1,4,6,2,7.67,3,11814
2,3,5,1,3,6,2,16.5,3,11900
4,3,1,1,2,6,2,4.83,3,11993
5,3,3,1,4,6,2,25.75,3,12010
3,3,2,2,5,6,2,11.0,3,12045
3,3,4,1,2,6,2,15.17,3,12045
2,3,5,1,2,6,2,11.33,3,12150
2,3,5,1,5,6,2,23.83,3,12150
2,3,1,1,2,6,2,26.42,3,12150
3,3,4,1,5,6,2,4.75,3,12229
6,3,4,1,5,6,2,5.33,3,12623
2,3,3,1,3,6,2,24.83,3,12298
6,3,3,0,4,6,2,2.17,3,12780
2,3,1,1,5,6,2,14.92,3,12465
6,3,3,1,3,6,2,26.67,3,12885
4,3,4,1,5,6,2,5.33,3,12570
4,3,3,1,5,6,2,10.33,3,12570
1,3,4,1,1,6,2,15.17,3,12990
6,3,3,1,3,6,2,23.75,3,13410
3,3,2,1,3,6,2,5.08,3,13069
3,3,2,1,4,6,2,7.08,3,13069
2,3,2,1,3,6,2,26.08,3,13086
6,3,2,1,2,6,2,23.17,3,13515
5,3,1,1,2,6,2,4.25,3,13200
4,3,3,1,5,6,2,5.42,3,13279
2,3,1,1,3,6,2,8.0,3,13515
6,3,4,1,2,6,2,12.42,3,14040
6,3,4,1,5,6,2,24.42,3,14040
6,3,4,1,5,6,2,26.0,3,14040
4,3,1,1,3,6,2,5.08,3,13767
6,3,4,1,5,6,2,4.42,3,14565
6,3,4,1,2,6,2,15.75,3,14565
6,3,4,1,5,6,2,26.67,3,14565
6,3,1,1,2,6,2,28.5,3,14565
3,3,1,1,4,6,2,11.75,3,14235
2,3,4,1,3,6,2,19.5,3,14250
6,3,3,1,5,6,2,8.25,3,14618
6,3,4,1,2,6,2,14.67,3,14775
6,3,4,1,5,6,2,26.67,3,14775
6,3,4,1,5,6,2,28.25,3,14775
4,3,3,1,5,6,2,8.0,3,14744
6,3,2,1,5,6,2,13.75,3,15353
6,3,2,1,2,6,2,27.33,3,15353
6,3,3,1,5,6,2,28.42,3,15405
2,3,5,1,3,6,2,16.17,3,15090
4,3,1,1,4,6,2,8.67,3,15232
4,3,5,1,2,6,2,10.17,3,15232
6,3,5,0,5,6,2,2.17,3,15720
6,3,4,0,5,6,2,2.33,3,15720
2,3,2,1,3,6,2,30.08,3,15405
4,3,5,0,5,6,2,2.25,3,15720
4,3,2,1,3,6,2,4.17,3,15720
4,3,2,1,4,6,2,9.25,3,15720
2,3,5,1,4,6,2,20.42,3,15825
2,3,4,1,4,6,2,24.83,3,15825
2,3,4,1,5,6,2,29.33,3,16245
6,3,4,1,3,6,2,20.08,3,16665
6,3,2,1,5,6,2,12.75,3,16718
3,3,1,1,3,6,2,8.0,3,16823
6,3,3,1,3,6,2,21.08,3,17190
3,3,2,1,4,6,2,8.92,3,16859
6,3,4,1,2,6,2,15.58,3,17243
6,3,2,1,5,6,2,12.17,3,17348
3,3,3,1,5,6,2,7.5,3,17136
2,3,1,1,3,6,2,9.75,3,17295
6,3,4,1,2,6,2,17.83,3,17978
6,3,3,1,2,6,2,18.0,3,18030
6,3,4,1,2,6,2,18.25,3,18135
2,3,1,1,5,6,2,13.25,3,18135
6,3,2,1,5,6,2,11.17,3,18713
6,3,3,1,5,6,2,7.92,3,19238
2,3,4,1,2,6,2,15.25,3,19605
2,3,3,1,2,6,2,19.08,3,19605
2,3,3,1,5,6,2,7.58,3,19920
6,3,3,1,5,6,2,7.58,3,21233
6,3,2,1,3,6,2,27.58,3,21285
3,3,2,1,4,6,2,6.33,3,21899
2,3,2,1,2,6,2,22.83,3,22755
6,3,3,1,5,6,2,6.0,3,23228
2,3,2,1,3,6,2,4.83,3,22965
2,3,2,1,5,6,2,11.33,3,23070
3,3,2,1,3,6,2,5.92,3,23491
2,3,4,1,3,6,2,20.58,3,24225
2,3,3,1,3,6,2,26.17,3,24225
2,3,4,1,5,6,2,6.25,3,24435
2,3,3,1,3,6,2,25.83,3,25223
2,3,4,1,5,6,2,27.17,3,26325
2,3,5,1,5,6,2,23.83,3,27165
2,3,2,1,4,6,2,6.42,3,29580
2,3,3,1,5,6,2,8.92,3,31260
5,3,4,0,5,6,2,2.17,4,5953
5,3,1,0,2,6,2,2.25,4,5953
5,3,1,0,2,6,2,2.33,4,5953
5,3,1,0,2,6,2,2.33,4,5953
5,3,4,0,5,6,2,2.33,4,5953
5,3,4,0,5,6,2,2.33,4,5953
6,3,3,0,4,6,2,2.17,4,5955
6,3,3,0,4,6,2,2.17,4,5955
6,3,4,0,5,6,2,2.17,4,5955
6,3,2,0,3,6,2,2.25,4,5955
6,3,4,0,5,6,2,2.25,4,5955
6,3,2,0,3,6,2,2.33,4,5955
6,3,4,0,5,6,2,2.33,4,5955
6,3,2,0,2,6,2,2.08,4,6060
6,3,5,0,5,6,2,2.17,4,6060
3,3,3,0,4,6,2,2.25,4,5954
3,3,3,0,4,6,2,2.25,4,5954
3,3,4,0,5,6,2,2.25,4,5954
3,3,5,0,5,6,2,2.25,4,5954
3,3,2,0,3,6,2,2.33,4,5954
3,3,4,0,5,6,2,2.33,4,5954
4,3,1,0,2,6,2,2.17,4,5955
4,3,2,0,3,6,2,2.17,4,5955
4,3,4,0,4,6,2,2.17,4,5955
4,3,4,0,5,6,2,2.17,4,5955
5,3,1,0,2,6,2,2.25,4,5955
4,3,2,0,3,6,2,2.25,4,5955
4,3,3,0,4,6,2,2.25,4,5955
4,3,5,0,5,6,2,2.25,4,5955
4,3,2,0,2,6,2,2.33,4,5955
4,3,2,0,2,6,2,2.5,4,5955
2,3,4,0,4,6,2,2.0,4,5955
2,3,1,0,2,6,2,2.08,4,5955
2,3,1,0,2,6,2,2.17,4,5955
2,3,4,0,5,6,2,2.17,4,5955
2,3,2,0,2,6,2,2.25,4,5955
2,3,4,0,5,6,2,2.25,4,5955
1,3,4,1,1,6,2,15.17,4,5949
3,3,3,1,4,6,2,5.83,4,5954
3,3,2,1,4,6,2,8.92,4,5954
3,3,3,1,5,6,2,9.25,4,5954
3,3,1,1,4,6,2,11.75,4,5954
3,3,4,1,1,6,2,12.33,4,5954
3,3,4,1,2,6,2,15.17,4,5954
3,3,1,1,5,6,2,15.75,4,5954
2,3,4,1,5,6,2,3.75,4,5955
5,3,4,1,5,6,2,4.5,4,5955
4,3,1,1,4,6,2,10.25,4,5955
4,3,3,1,5,6,2,10.33,4,5955
4,3,5,1,2,6,2,10.42,4,5955
5,3,4,1,2,6,2,15.25,4,5955
5,3,3,1,4,6,2,25.75,4,5955
1,3,1,0,1,6,2,2.17,4,6139
4,3,1,0,2,6,2,2.17,4,6165
5,3,4,1,1,6,2,13.25,4,6270
6,3,2,0,2,6,2,2.33,4,6690
4,3,4,1,5,6,2,5.33,4,6443
3,3,1,0,2,6,2,2.17,4,6532
4,3,5,1,2,6,2,10.17,4,6932
4,3,3,1,4,6,2,3.83,4,7420
4,3,2,1,4,6,2,7.67,4,7420
4,3,3,1,5,6,2,8.33,4,7420
2,3,1,1,5,6,2,17.5,4,8413
6,3,4,1,2,6,2,18.33,4,9000
6,3,3,1,2,6,2,21.83,4,9000
2,3,4,1,3,6,2,20.83,4,8790
2,3,3,1,3,6,2,26.83,4,8790
3,3,1,1,5,6,2,14.25,4,8869
4,3,3,1,5,6,2,8.0,4,8885
2,3,1,1,5,6,2,15.17,4,9000
2,3,1,1,5,6,2,17.83,4,9000
3,3,4,1,5,6,2,4.75,4,9447
6,3,3,1,5,6,2,8.25,4,9840
6,3,2,1,5,6,2,12.58,4,9840
6,3,5,1,2,6,2,13.42,4,9840
6,3,5,1,3,6,2,17.92,4,9840
6,3,3,1,2,6,2,19.25,4,9840
6,3,2,1,2,6,2,23.58,4,9840
6,3,3,1,3,6,2,23.75,4,9840
6,3,5,1,5,6,2,26.42,4,9840
2,3,1,1,3,6,2,9.75,4,9525
4,3,3,1,4,6,2,6.0,4,9788
2,3,4,1,4,6,2,23.92,4,9905
2,3,3,1,3,6,2,24.58,4,9988
6,3,4,1,5,6,2,4.42,4,10575
6,3,4,1,5,6,2,5.33,4,10575
6,3,3,1,5,6,2,7.92,4,10575
6,3,4,1,2,6,2,16.33,4,10575
6,3,4,1,3,6,2,20.83,4,10575
2,3,4,1,5,6,2,24.75,4,10260
4,3,4,1,5,6,2,4.42,4,10349
4,3,2,1,3,6,2,4.17,4,10523
3,3,2,1,4,6,2,7.08,4,10549
3,3,1,1,3,6,2,8.0,4,10575
2,3,4,1,4,6,2,22.75,4,10680
6,3,4,1,3,6,2,20.08,4,11205
6,3,3,1,3,6,2,26.67,4,11573
6,3,2,1,3,6,2,27.58,4,11625
3,3,1,2,4,6,2,12.08,4,11295
3,3,2,1,4,6,2,6.33,4,11609
6,3,3,1,4,6,2,5.0,4,12150
6,3,4,1,5,6,2,5.75,4,12150
6,3,3,1,5,6,2,6.0,4,12150
6,3,3,1,5,6,2,7.58,4,12150
6,3,2,1,5,6,2,11.17,4,12150
6,3,2,1,5,6,2,12.17,4,12150
6,3,4,1,2,6,2,12.42,4,12150
6,3,2,1,5,6,2,12.75,4,12150
6,3,2,1,5,6,2,13.75,4,12150
6,3,4,1,2,6,2,14.42,4,12150
6,3,4,1,2,6,2,14.67,4,12150
6,3,4,1,2,6,2,15.58,4,12150
6,3,4,1,2,6,2,16.17,4,12150
2,3,1,1,3,6,2,8.83,4,11900
2,3,3,1,5,6,2,7.58,4,12150
2,3,2,1,5,6,2,11.33,4,12150
2,3,5,1,2,6,2,11.33,4,12150
2,3,1,1,5,6,2,14.92,4,12150
2,3,4,1,2,6,2,15.25,4,12150
2,3,3,1,2,6,2,19.08,4,12150
2,3,2,1,2,6,2,22.83,4,12150
2,3,1,1,2,6,2,26.42,4,12150
5,3,3,1,3,6,2,21.08,4,12228
2,3,1,1,3,6,2,7.25,4,12298
4,3,1,1,3,6,2,5.08,4,12302
2,3,3,1,4,6,2,25.92,4,12360
4,3,1,1,2,6,2,4.83,4,12518
6,3,3,1,5,6,2,7.58,4,12990
6,3,4,1,2,6,2,15.75,4,12990
6,3,4,1,2,6,2,18.25,4,12990
6,3,4,1,3,6,2,18.58,4,12990
6,3,4,1,3,6,2,21.08,4,12990
2,3,5,1,2,6,2,11.42,4,12990
2,3,4,1,2,6,2,15.83,4,12990
2,3,5,1,3,6,2,16.17,4,12990
2,3,4,1,3,6,2,19.5,4,12990
2,3,5,1,5,6,2,23.83,4,12990
3,3,2,1,4,6,2,7.5,4,13043
6,3,4,1,2,6,2,13.08,4,13410
6,3,4,1,2,6,2,15.58,4,13410
6,3,3,1,2,6,2,19.5,4,13410
6,3,1,1,2,6,2,25.83,4,13410
5,3,1,1,2,6,2,4.25,4,13200
6,3,3,1,5,6,2,9.08,4,14565
6,3,1,1,5,6,2,15.42,4,14565
2,3,2,1,4,6,2,5.67,4,14775
2,3,2,1,5,6,2,11.5,4,15143
6,3,1,1,5,6,2,16.0,4,15825
2,3,2,1,3,6,2,30.08,4,15720
2,3,3,1,4,6,2,4.58,4,15825
2,3,2,1,4,6,2,7.25,4,15825
2,3,1,1,4,6,2,11.0,4,15825
6,3,1,1,5,6,2,12.83,4,16665
6,3,1,1,5,6,2,17.0,4,17505
3,3,2,1,4,6,2,8.83,4,17243
6,3,1,1,5,6,2,13.83,4,18345
6,3,1,1,3,6,2,5.5,4,18450
6,3,4,1,5,6,2,6.0,4,19815
6,3,1,1,3,6,2,6.5,4,20130
2,3,4,1,5,6,2,6.25,4,20025
2,3,3,1,5,6,2,8.92,4,20025
2,3,5,1,4,6,2,21.58,4,21180
2,3,4,1,4,6,2,26.0,4,21180
2,3,2,1,3,6,2,4.83,4,21390
2,3,1,1,3,6,2,8.0,4,24540
5,3,4,0,5,6,2,2.17,5,5953
5,3,4,0,5,6,2,2.17,5,5953
5,3,1,0,2,6,2,2.25,5,5953
5,3,1,0,2,6,2,2.25,5,5953
5,3,1,0,2,6,2,2.33,5,5953
5,3,1,0,2,6,2,2.33,5,5953
5,3,4,0,5,6,2,2.33,5,5953
5,3,4,0,5,6,2,2.33,5,5953
6,3,5,0,5,6,2,2.0,5,5955
6,3,2,0,2,6,2,2.08,5,5955
6,3,1,0,1,6,2,2.17,5,5955
6,3,3,0,3,6,2,2.17,5,5955
6,3,3,0,4,6,2,2.17,5,5955
6,3,3,0,4,6,2,2.17,5,5955
6,3,4,0,5,6,2,2.17,5,5955
6,3,5,0,5,6,2,2.17,5,5955
6,3,1,0,2,6,2,2.25,5,5955
6,3,2,0,3,6,2,2.25,5,5955
6,3,4,0,5,6,2,2.25,5,5955
6,3,2,0,2,6,2,2.33,5,5955
6,3,2,0,3,6,2,2.33,5,5955
6,3,4,0,4,6,2,2.33,5,5955
6,3,4,0,5,6,2,2.33,5,5955
3,3,1,0,2,6,2,2.17,5,5954
3,3,3,0,4,6,2,2.25,5,5954
3,3,3,0,4,6,2,2.25,5,5954
3,3,4,0,5,6,2,2.25,5,5954
3,3,2,0,3,6,2,2.33,5,5954
3,3,4,0,5,6,2,2.33,5,5954
4,3,1,0,2,6,2,2.17,5,5955
4,3,1,0,2,6,2,2.17,5,5955
4,3,2,0,3,6,2,2.17,5,5955
4,3,4,0,4,6,2,2.17,5,5955
4,3,4,0,5,6,2,2.17,5,5955
4,3,2,0,3,6,2,2.25,5,5955
4,3,3,0,4,6,2,2.25,5,5955
4,3,5,0,5,6,2,2.25,5,5955
4,3,2,0,2,6,2,2.33,5,5955
4,3,2,0,2,6,2,2.5,5,5955
2,3,4,0,4,6,2,2.0,5,5955
2,3,1,0,2,6,2,2.08,5,5955
2,3,1,0,2,6,2,2.17,5,5955
2,3,4,0,5,6,2,2.17,5,5955
2,3,2,0,2,6,2,2.25,5,5955
2,3,4,0,5,6,2,2.25,5,5955
